index,subject,y_true,y_pred,prob_fall
0,SA21,0,0,4.436357130543911e-07
1,SA21,0,0,2.7130349167237e-07
2,SA21,0,0,1.3745545857091201e-07
3,SA21,0,0,1.8730735007466137e-07
4,SA21,0,0,4.030153206713294e-07
5,SA21,0,0,2.1533969629672356e-06
6,SA21,0,0,2.6404947561786685e-07
7,SA21,0,0,2.4550067223572114e-07
8,SA21,0,0,1.23076048907933e-07
9,SA21,0,0,3.4607373322614876e-07
10,SA21,0,0,1.5945695849950425e-05
11,SA21,0,0,2.277265821248875e-06
12,SA21,0,0,2.9795028240187094e-06
13,SA21,0,0,1.1351727152941748e-05
14,SA21,0,0,1.9096711184829473e-05
15,SA21,0,0,1.7860329535324126e-06
16,SA21,0,0,1.0219313395509744e-07
17,SA21,0,0,8.954168606578605e-08
18,SA21,0,0,1.1875386007886846e-07
19,SA21,0,0,1.0807465855577902e-07
20,SA21,0,0,3.081697457218979e-07
21,SA21,0,0,6.225334345799638e-07
22,SA21,0,0,4.078510301042115e-06
23,SA21,0,0,1.1271823723291163e-06
24,SA21,0,0,8.745058153181162e-07
25,SA21,0,0,1.8588317516332609e-06
26,SA21,0,0,1.3023882274865173e-06
27,SA21,0,0,2.197439926021616e-06
28,SA21,0,0,1.8255460076943564e-07
29,SA21,0,0,6.08728143447479e-08
30,SA21,0,0,1.73398944980363e-07
31,SA21,0,0,2.3754358835503808e-07
32,SA21,0,0,2.023470244694181e-07
33,SA21,0,0,4.4865547010886075e-07
34,SA21,0,0,1.365254007623662e-07
35,SA21,0,0,2.8381908379060405e-08
36,SA21,0,0,1.0558964191886844e-07
37,SA21,0,0,7.991635442294864e-08
38,SA21,0,0,3.527419778492913e-07
39,SA21,0,0,1.6779189309090725e-06
40,SA21,0,0,3.338464580338041e-07
41,SA21,0,0,4.290165520615119e-07
42,SA21,0,0,2.0490640508796787e-06
43,SA21,0,0,6.088884560995211e-07
44,SA21,0,0,1.7896410042794741e-07
45,SA21,0,0,2.3113855149858864e-06
46,SA21,0,0,6.90651449986035e-06
47,SA21,0,0,4.1046351384466107e-07
48,SA21,0,0,1.067711536961724e-07
49,SA21,0,0,1.85613430403464e-07
50,SA21,0,0,1.3518601917894557e-06
51,SA21,0,0,1.0299263522028923e-06
52,SA21,0,0,5.470249675454397e-07
53,SA21,0,0,1.0623628440953325e-05
54,SA21,0,0,2.6203263132629218e-06
55,SA21,0,0,7.741105605418852e-07
56,SA21,0,0,1.1736731408973355e-07
57,SA21,0,0,1.4019124705555441e-07
58,SA21,0,0,1.3148728328360448e-07
59,SA21,0,0,5.399792371463263e-06
60,SA21,0,0,1.1272759365965612e-06
61,SA21,0,0,2.497406740076258e-06
62,SA21,0,0,7.036798592707783e-07
63,SA21,0,0,5.351258209884691e-07
64,SA21,0,0,7.5144757829548325e-06
65,SA21,0,0,7.828181878721807e-06
66,SA21,0,0,6.884674803586677e-07
67,SA21,0,0,5.912094280802194e-08
68,SA21,0,0,4.591864239955612e-07
69,SA21,0,0,3.0417422181017173e-07
70,SA21,0,0,1.131782937591197e-06
71,SA21,0,0,1.1491650866446435e-06
72,SA21,0,0,3.1032411129672255e-07
73,SA21,0,0,2.617626478240709e-06
74,SA21,0,0,2.8710992410196923e-06
75,SA21,0,0,7.339809599216096e-06
76,SA21,0,0,4.630656349036144e-06
77,SA21,0,0,0.00037914683343842626
78,SA21,0,0,5.9423200582386926e-05
79,SA21,0,0,2.5442373953410424e-05
80,SA21,0,0,3.8322192267514765e-05
81,SA21,0,0,3.2357620511902496e-05
82,SA21,0,0,0.00011495507351355627
83,SA21,0,0,0.00020765647059306502
84,SA21,0,0,3.615555033320561e-05
85,SA21,0,0,1.1145752978336532e-05
86,SA21,0,0,6.665351247647777e-05
87,SA21,0,0,3.447933340794407e-05
88,SA21,0,0,0.00020944728748872876
89,SA21,0,0,2.844671871571336e-05
90,SA21,0,0,3.6606921639759094e-05
91,SA21,0,0,0.00013661207049153745
92,SA21,0,0,0.0004600350512191653
93,SA21,0,0,0.0008614614489488304
94,SA21,0,0,0.004124537110328674
95,SA21,0,0,0.00010551214654697105
96,SA21,0,0,4.5597582357004285e-05
97,SA21,0,0,0.000414640293456614
98,SA21,0,0,0.00014103821013122797
99,SA21,0,0,2.291380224050954e-05
100,SA21,0,0,5.310404230840504e-05
101,SA21,0,0,1.8186236047768034e-05
102,SA21,0,0,4.6930181269999593e-05
103,SA21,0,0,1.4772826034459285e-05
104,SA21,0,0,8.151236215780955e-06
105,SA21,0,0,6.630420102737844e-06
106,SA21,0,0,2.8436035790946335e-05
107,SA21,0,0,6.774227949790657e-05
108,SA21,0,0,2.491153054506867e-06
109,SA21,0,0,6.804104032198666e-06
110,SA21,0,0,1.559619340696372e-05
111,SA21,0,0,2.6511672331253067e-05
112,SA21,0,0,5.1957911637146026e-05
113,SA21,0,0,0.00013353086251299828
114,SA21,0,0,0.00010740178549895063
115,SA21,0,0,0.00023604754824191332
116,SA21,0,0,9.359414252685383e-05
117,SA21,0,0,3.179506165906787e-05
118,SA21,0,0,5.596673145191744e-05
119,SA21,0,0,0.00021880795247852802
120,SA21,0,0,0.00017645822663325816
121,SA21,0,0,0.00025158561766147614
122,SA21,0,0,0.0002474646898917854
123,SA21,0,0,0.0013063293881714344
124,SA21,0,0,0.00021350328461267054
125,SA21,0,0,0.0002668750239536166
126,SA21,0,0,9.092161053558812e-05
127,SA21,0,0,0.00028089521219953895
128,SA21,0,0,0.00011196697596460581
129,SA21,0,0,0.00042588761425577104
130,SA21,0,0,0.0001377951557515189
131,SA21,0,0,0.000122009267215617
132,SA21,0,0,7.809011003701016e-05
133,SA21,0,0,3.5050550650339574e-05
134,SA21,0,0,5.9345795307308435e-05
135,SA21,0,0,6.368104368448257e-05
136,SA21,0,0,0.0002104887244058773
137,SA21,0,0,0.00023115157091524452
138,SA21,0,0,6.542039045598358e-05
139,SA21,0,0,9.305687854066491e-05
140,SA21,0,0,0.0041165961883962154
141,SA21,0,0,0.0013788876822218299
142,SA21,0,0,0.00018199572514276952
143,SA21,0,0,0.00015289118164218962
144,SA21,0,0,0.00020157266408205032
145,SA21,0,0,0.0007115639164112508
146,SA21,0,0,7.129951700335369e-05
147,SA21,0,0,0.000359176512574777
148,SA21,0,0,0.004659347701817751
149,SA21,0,0,0.0002177814458264038
150,SA21,0,0,0.0002154773974325508
151,SA21,0,0,0.0009487229399383068
152,SA21,0,0,0.00016147896531037986
153,SA21,0,0,1.8399974578642286e-05
154,SA21,0,0,0.004408426582813263
155,SA21,0,0,0.0009290626621805131
156,SA21,0,0,0.00019822805188596249
157,SA21,0,0,8.096339297480881e-05
158,SA21,0,0,2.681276782823261e-05
159,SA21,0,0,2.216632492491044e-05
160,SA21,0,0,3.1539796054858016e-06
161,SA21,0,0,7.37575692255632e-06
162,SA21,0,0,1.5424642697325908e-05
163,SA21,0,0,8.384643479075748e-06
164,SA21,0,0,5.077597961644642e-06
165,SA21,0,0,5.2340383263072e-06
166,SA21,0,0,6.664069132966688e-06
167,SA21,0,0,1.1017005817848258e-05
168,SA21,0,0,7.831839866412338e-06
169,SA21,0,0,3.0144405172904953e-05
170,SA21,0,0,1.5292514945031144e-05
171,SA21,0,0,2.651652721397113e-05
172,SA21,0,0,7.452116733475123e-06
173,SA21,0,0,1.9481953131617047e-05
174,SA21,0,0,2.1204412405495532e-05
175,SA21,0,0,3.962687333114445e-05
176,SA21,0,0,3.338762326166034e-05
177,SA21,0,0,2.480003058735747e-05
178,SA21,0,0,8.513255124853458e-06
179,SA21,0,0,8.06217394710984e-06
180,SA21,0,0,2.1159445168450475e-05
181,SA21,0,0,7.617903065693099e-06
182,SA21,0,0,2.1772639229311608e-05
183,SA21,0,0,2.9658513085450977e-05
184,SA21,0,0,1.9264607544755563e-05
185,SA21,0,0,2.863990630430635e-05
186,SA21,0,0,3.3681899367365986e-05
187,SA21,0,0,4.430045737535693e-05
188,SA21,0,0,0.00011007750435965136
189,SA21,0,0,0.00015124602941796184
190,SA21,0,0,2.590431358839851e-05
191,SA21,0,0,2.000112181121949e-05
192,SA21,0,0,2.807370765367523e-05
193,SA21,0,0,1.4834363355475944e-05
194,SA21,0,0,1.596579750184901e-05
195,SA21,0,0,2.1715844923164696e-05
196,SA21,0,0,2.421021599730011e-05
197,SA21,0,0,7.102752715582028e-05
198,SA21,0,0,2.461652002239134e-05
199,SA21,0,0,9.527526708552614e-05
200,SA21,0,0,0.00017262520850636065
201,SA21,0,0,0.0001901000359794125
202,SA21,0,0,0.0001883017976069823
203,SA21,0,0,0.00018836502567864954
204,SA21,0,0,2.62302110058954e-05
205,SA21,0,0,3.1583487725583836e-05
206,SA21,0,0,2.901673360611312e-05
207,SA21,0,0,2.028089511441067e-05
208,SA21,0,0,2.3680813683313318e-05
209,SA21,0,0,9.166062227450311e-05
210,SA21,0,0,5.070144834462553e-05
211,SA21,0,0,2.831075653375592e-05
212,SA21,0,0,2.669127752596978e-05
213,SA21,0,0,4.168294617556967e-05
214,SA21,0,0,4.361379978945479e-05
215,SA21,0,0,1.7696816939860582e-05
216,SA21,0,0,3.459276194917038e-05
217,SA21,0,0,2.974510243802797e-05
218,SA21,0,0,5.348454124032287e-06
219,SA21,0,0,1.2396982128848322e-05
220,SA21,0,0,0.00014365397510118783
221,SA21,0,0,0.0001106025229091756
222,SA21,0,0,8.645124034956098e-05
223,SA21,0,0,4.6558987378375605e-05
224,SA21,0,0,6.887732888571918e-05
225,SA21,0,0,4.7173467464745045e-05
226,SA21,0,0,2.9573051506304182e-05
227,SA21,0,0,2.7743975806515664e-05
228,SA21,0,0,6.164919614093378e-05
229,SA21,0,0,0.0002506681194063276
230,SA21,0,0,1.520274963695556e-05
231,SA21,0,0,0.00012340376270003617
232,SA21,0,0,9.586498890712392e-06
233,SA21,0,0,1.7252816178370267e-05
234,SA21,0,0,7.212092896224931e-05
235,SA21,0,0,0.00011786355025833473
236,SA21,0,0,7.508471026085317e-05
237,SA21,0,0,1.412994424754288e-05
238,SA21,0,0,5.8068450016435236e-05
239,SA21,0,0,8.457070362055674e-05
240,SA21,0,0,5.819486432301346e-06
241,SA21,0,0,7.614162313984707e-06
242,SA21,0,0,0.00012046386837027967
243,SA21,0,0,0.00015706769772805274
244,SA21,0,0,4.098605131730437e-05
245,SA21,0,0,8.800341311143711e-05
246,SA21,0,0,8.679395978106186e-05
247,SA21,0,0,6.313069025054574e-05
248,SA21,0,0,6.36172408121638e-05
249,SA21,0,0,0.00012448683264665306
250,SA21,0,0,3.410443605389446e-05
251,SA21,0,0,6.605926319025457e-05
252,SA21,0,0,0.0003078730951528996
253,SA21,0,0,5.995232640998438e-05
254,SA21,0,0,4.976201671524905e-05
255,SA21,0,0,0.000216983855352737
256,SA21,0,0,0.000307856360450387
257,SA21,0,0,2.0366136595839635e-05
258,SA21,0,0,3.380604539415799e-05
259,SA21,0,0,0.00012415122182574123
260,SA21,0,0,9.17786019272171e-05
261,SA21,0,0,6.082928302930668e-05
262,SA21,0,0,0.00029906159033998847
263,SA21,0,0,0.00014654749247711152
264,SA21,0,0,9.440885332878679e-05
265,SA21,0,0,6.59842771710828e-05
266,SA21,0,0,1.2629064258362632e-05
267,SA21,0,0,3.5865847166860476e-05
268,SA21,0,0,0.0001222678110934794
269,SA21,0,0,3.302324330434203e-05
270,SA21,0,0,1.5587418602081016e-05
271,SA21,0,0,1.5948144209687598e-05
272,SA21,0,0,0.00011190878285560757
273,SA21,0,0,0.00011346762767061591
274,SA21,0,0,4.152931796852499e-05
275,SA21,0,0,8.832018647808582e-05
276,SA21,0,0,7.433423161273822e-05
277,SA21,0,0,5.400279042078182e-05
278,SA21,0,0,0.0001219077457790263
279,SA21,0,0,4.42730488430243e-05
280,SA21,0,0,5.935677108936943e-05
281,SA21,0,0,0.0002294174482813105
282,SA21,0,0,9.29888483369723e-05
283,SA21,0,0,0.00010205802391283214
284,SA21,0,0,0.00032702169846743345
285,SA21,0,0,0.00011786659160861745
286,SA21,0,0,1.1313036338833626e-05
287,SA21,0,0,0.00010586175631033257
288,SA21,0,0,0.00016517187759745866
289,SA21,0,0,0.00014018372166901827
290,SA21,0,0,0.00011584840103751048
291,SA21,0,0,9.083235636353493e-05
292,SA21,0,0,3.361118069733493e-05
293,SA21,0,0,0.00010520681098569185
294,SA21,0,0,0.00012049212818965316
295,SA21,0,0,0.00011876735516125336
296,SA21,0,0,0.0004658303514588624
297,SA21,0,0,6.306220893748105e-05
298,SA21,0,0,0.0001900895149447024
299,SA21,0,0,0.00020798460172954947
300,SA21,0,0,0.000297714548651129
301,SA21,0,0,0.0007244925363920629
302,SA21,0,0,0.00012077522842446342
303,SA21,0,0,0.00027948658680543303
304,SA21,0,0,0.00014920809189788997
305,SA21,0,0,0.0001014165609376505
306,SA21,0,0,0.00011131397332064807
307,SA21,0,0,0.0001436199963791296
308,SA21,0,0,1.6066431953731808e-06
309,SA21,0,0,2.218882946181111e-05
310,SA21,0,0,3.733242556336336e-05
311,SA21,0,0,0.00022713646467309445
312,SA21,0,0,3.3633979910518974e-05
313,SA21,0,0,0.00020493460760917515
314,SA21,0,0,2.5002207621582784e-05
315,SA21,0,0,1.543990492791636e-06
316,SA21,0,0,0.001676477026194334
317,SA21,0,0,4.234203152009286e-05
318,SA21,0,0,0.0007037949981167912
319,SA21,0,0,0.0011127727339044213
320,SA21,0,0,0.002577895997092128
321,SA21,0,0,2.8909618777106516e-05
322,SA21,0,0,0.0005473647615872324
323,SA21,0,0,0.09171991050243378
324,SA21,0,0,0.009220140986144543
325,SA21,0,0,0.00011624388571362942
326,SA21,0,0,3.3871185678435722e-06
327,SA21,0,0,0.0004660726117435843
328,SA21,0,0,0.0006087166839279234
329,SA21,0,0,0.00018385994189884514
330,SA21,0,0,0.00017763789219316095
331,SA21,0,0,0.0001822847407311201
332,SA21,0,0,0.00014525436563417315
333,SA21,0,0,4.145472848904319e-05
334,SA21,0,0,0.00024300454242620617
335,SA21,0,0,0.0009544698987156153
336,SA21,0,0,0.0007638304377906024
337,SA21,0,0,0.005464040208607912
338,SA21,0,0,2.4940458388300613e-05
