index,subject,y_true,y_pred,prob_fall
0,SA06,0,0,8.428526143688941e-08
1,SA06,0,0,0.00013195046631153673
2,SA06,0,0,1.3459900401358027e-05
3,SA06,0,0,9.838488040259108e-06
4,SA06,0,0,1.0058860198114417e-06
5,SA06,0,0,3.465737847818673e-07
6,SA06,0,0,3.2422931894871e-07
7,SA06,0,0,1.7044870901372633e-06
8,SA06,0,0,4.8872393563215155e-06
9,SA06,0,0,2.2532392449647887e-06
10,SA06,0,0,9.100848501475411e-07
11,SA06,0,0,1.1386130154278362e-06
12,SA06,0,0,9.92244281405874e-07
13,SA06,0,0,9.59174371928384e-07
14,SA06,0,0,6.081259016355034e-07
15,SA06,0,0,4.344275566836586e-06
16,SA06,0,0,1.7889719856611919e-06
17,SA06,0,0,5.690439138561487e-06
18,SA06,0,0,9.089233572012745e-06
19,SA06,0,0,1.0692374416976236e-06
20,SA06,0,0,6.598200343432836e-06
21,SA06,0,0,1.5516559415118536e-06
22,SA06,0,0,2.085277628793847e-06
23,SA06,0,0,3.062281393795274e-06
24,SA06,0,0,1.803515601750405e-06
25,SA06,0,0,1.8362021592110978e-06
26,SA06,0,0,2.0047407645051862e-07
27,SA06,0,0,9.514116783293503e-08
28,SA06,0,0,3.6895681887472165e-07
29,SA06,0,0,4.4456747616550274e-08
30,SA06,0,0,1.097476953759724e-07
31,SA06,0,0,1.4387373425961414e-07
32,SA06,0,0,8.387232242057507e-08
33,SA06,0,0,6.187011791780606e-08
34,SA06,0,0,6.542618535831934e-08
35,SA06,0,0,2.7685551629019756e-08
36,SA06,0,0,1.484075973223753e-08
37,SA06,0,0,2.4300145895495007e-08
38,SA06,0,0,3.343498633512354e-07
39,SA06,0,0,3.4274975746484415e-08
40,SA06,0,0,2.9016863578590346e-08
41,SA06,0,0,6.217627657179037e-08
42,SA06,0,0,2.0045877135999035e-07
43,SA06,0,0,2.539193033612719e-08
44,SA06,0,0,3.461919106939604e-07
45,SA06,0,0,8.918086535913972e-08
46,SA06,0,0,1.2792148140761128e-07
47,SA06,0,0,5.213675180471e-08
48,SA06,0,0,1.6954150794390443e-07
49,SA06,0,0,3.576857068310346e-07
50,SA06,0,0,7.065066824907262e-07
51,SA06,0,0,7.05824589886106e-08
52,SA06,0,0,3.937320798286237e-07
53,SA06,0,0,5.346728357835673e-07
54,SA06,0,0,6.22618401280306e-08
55,SA06,0,0,2.046395195520745e-07
56,SA06,0,0,3.263313033130544e-07
57,SA06,0,0,2.5318037444321817e-08
58,SA06,0,0,7.679517466385732e-08
59,SA06,0,0,4.0247260812975583e-07
60,SA06,0,0,1.0073377154640184e-07
61,SA06,0,0,1.9967643538620905e-08
62,SA06,0,0,9.442221227118353e-08
63,SA06,0,0,6.649326422802915e-08
64,SA06,0,0,4.5160888362261176e-07
65,SA06,0,0,8.993379196908791e-07
66,SA06,0,0,2.588055565411196e-07
67,SA06,0,0,8.581201882407186e-08
68,SA06,0,0,9.497998121332785e-08
69,SA06,0,0,7.537290969139576e-08
70,SA06,0,0,7.254225664610203e-08
71,SA06,0,0,7.528095125053369e-08
72,SA06,0,0,4.9285596048775915e-08
73,SA06,0,0,8.688417807434234e-08
74,SA06,0,0,4.07132574764546e-07
75,SA06,0,0,9.83886465633077e-08
76,SA06,0,0,1.371138722561227e-07
77,SA06,0,0,5.622896787826903e-05
78,SA06,0,0,2.9590597478090785e-05
79,SA06,0,0,5.7667210057843477e-05
80,SA06,0,0,1.6100044376798905e-05
81,SA06,0,0,4.9127493184641935e-06
82,SA06,0,0,4.4681187318929005e-06
