index,subject,y_true,y_pred,prob_fall
0,SA04,0,0,7.599014395509585e-08
1,SA04,0,0,8.579058174973397e-08
2,SA04,0,0,8.303678669108194e-07
3,SA04,0,0,2.3561163686736109e-07
4,SA04,0,0,4.814435428102115e-08
5,SA04,0,0,1.698192022558942e-07
6,SA04,0,0,6.636535658799403e-07
7,SA04,0,0,2.796114415559714e-07
8,SA04,0,0,5.003862924013447e-08
9,SA04,0,0,2.7031939353605594e-08
10,SA04,0,0,1.7714258504497593e-08
11,SA04,0,0,7.549462566203147e-08
12,SA04,0,0,7.439822269361684e-08
13,SA04,0,0,1.9185195654358722e-08
14,SA04,0,0,1.1178577352666252e-07
15,SA04,0,0,5.392080879573768e-07
16,SA04,0,0,5.3733497651364814e-08
17,SA04,0,0,1.2405476645938052e-08
18,SA04,0,0,3.3548115396797584e-08
19,SA04,0,0,3.0873215450810676e-07
20,SA04,0,0,3.260497862811462e-07
21,SA04,0,0,4.364912697951695e-08
22,SA04,0,0,1.7467695556661056e-07
23,SA04,0,0,8.2136423884549e-08
24,SA04,0,0,2.8193394285835893e-08
25,SA04,0,0,9.27310850329377e-09
26,SA04,0,0,7.731618723028078e-08
27,SA04,0,0,2.304446411471872e-08
28,SA04,0,0,5.658440045408497e-07
29,SA04,0,0,4.99027130729246e-08
30,SA04,0,0,1.0380085768701974e-07
31,SA04,0,0,1.0811692874312939e-07
32,SA04,0,0,4.1012697238329565e-08
33,SA04,0,0,2.349709404825262e-08
34,SA04,0,0,9.699120084860624e-08
35,SA04,0,0,4.536541098332236e-08
36,SA04,0,0,3.353686111040588e-07
37,SA04,0,0,8.287886998914473e-07
38,SA04,0,0,6.302869337559969e-07
39,SA04,0,0,1.386539452141733e-07
40,SA04,0,0,1.3134879850440484e-07
41,SA04,0,0,2.4689697397661803e-07
42,SA04,0,0,4.018102970348991e-07
43,SA04,0,0,6.606722990909475e-07
44,SA04,0,0,8.419625174838075e-08
45,SA04,0,0,6.739824698343e-07
46,SA04,0,0,6.654035132669378e-06
47,SA04,0,0,8.767825931954576e-08
48,SA04,0,0,1.26995487903514e-07
49,SA04,0,0,4.729445493012463e-07
50,SA04,0,0,1.1372013553057059e-08
51,SA04,0,0,1.5470649827875604e-07
52,SA04,0,0,4.3034054897361784e-07
53,SA04,0,0,3.4399940318508015e-07
54,SA04,0,0,1.1737342653361793e-08
55,SA04,0,0,3.1642084508121116e-08
56,SA04,0,0,4.2283438972390286e-08
57,SA04,0,0,3.354297950508567e-09
58,SA04,0,0,8.576338927923643e-07
59,SA04,0,0,3.516521246638149e-06
60,SA04,0,0,9.145918511421769e-07
61,SA04,0,0,1.0055254051621887e-06
62,SA04,0,0,1.40187125907687e-06
63,SA04,0,0,3.185676291650452e-07
64,SA04,0,0,9.141037793369833e-08
65,SA04,0,0,2.18366338344822e-07
66,SA04,0,0,7.799901879934623e-08
