index,subject,y_true,y_pred,prob_fall
0,SA04,0,0,1.195214149873891e-08
1,SA04,0,0,2.9463807393881325e-08
2,SA04,0,0,2.42882180145898e-07
3,SA04,0,0,6.083004677748249e-07
4,SA04,0,0,3.6678170545201283e-07
5,SA04,0,0,3.7318210388548323e-07
6,SA04,0,0,5.643544227496022e-07
7,SA04,0,0,1.583166664431701e-07
8,SA04,0,0,6.510153838235055e-08
9,SA04,0,0,1.667780047398537e-08
10,SA04,0,0,3.8185188344641574e-08
11,SA04,0,0,1.0397285876706519e-07
12,SA04,0,0,7.030607918068199e-08
13,SA04,0,0,1.296688196816831e-07
14,SA04,0,0,2.0947359757883532e-07
15,SA04,0,0,8.788117611402413e-08
16,SA04,0,0,6.847914590935034e-08
17,SA04,0,0,1.0875228184659136e-07
18,SA04,0,0,1.0036669806368081e-07
19,SA04,0,0,5.196102961235738e-07
20,SA04,0,0,7.311114131880458e-07
21,SA04,0,0,2.0930487210080173e-07
22,SA04,0,0,3.283009419874361e-08
23,SA04,0,0,2.5397451253184045e-08
24,SA04,0,0,1.1491982476741214e-08
25,SA04,0,0,3.297101924815138e-09
26,SA04,0,0,3.1727216409649373e-09
27,SA04,0,0,2.9800146350567047e-08
28,SA04,0,0,9.923638089048836e-08
29,SA04,0,0,4.592985192175547e-07
30,SA04,0,0,2.0691949487172678e-07
31,SA04,0,0,5.851313389371171e-08
32,SA04,0,0,3.5286436883552597e-08
33,SA04,0,0,6.042974831643733e-08
34,SA04,0,0,2.4382321939242502e-08
35,SA04,0,0,8.80556711990721e-08
36,SA04,0,0,5.41476993021206e-07
37,SA04,0,0,1.9042942085434333e-06
38,SA04,0,0,1.5783334674779326e-06
39,SA04,0,0,4.367313522379845e-06
40,SA04,0,0,1.5054150026116986e-05
41,SA04,0,0,1.5663152908018674e-06
42,SA04,0,0,9.34829984089447e-07
43,SA04,0,0,2.801577693389845e-06
44,SA04,0,0,7.762795917187759e-07
45,SA04,0,0,1.6152832813531859e-06
46,SA04,0,0,1.3515495993488003e-06
47,SA04,0,0,1.440674850528012e-06
48,SA04,0,0,7.272128186741611e-06
49,SA04,0,0,2.2636100766249e-05
50,SA04,0,0,1.0612201322146575e-06
51,SA04,0,0,2.6232066829834366e-07
52,SA04,0,0,2.901632001339749e-07
53,SA04,0,0,5.094542530059698e-07
54,SA04,0,0,5.621339127515057e-08
55,SA04,0,0,1.1290900658877945e-08
56,SA04,0,0,9.560828573285107e-09
57,SA04,0,0,9.644162801691891e-09
58,SA04,0,0,1.073302016152411e-07
59,SA04,0,0,4.297716884593683e-07
60,SA04,0,0,2.4568762455601245e-06
61,SA04,0,0,4.5855986172682606e-06
62,SA04,0,0,4.228118632454425e-05
63,SA04,0,0,1.478121066611493e-05
64,SA04,0,0,4.277543666830752e-06
65,SA04,0,0,1.0958701750496402e-06
66,SA04,0,0,5.13554709868913e-07
67,SA04,0,0,2.8205390663060825e-06
68,SA04,0,0,1.1497692185002961e-06
69,SA04,0,0,1.0859615713343373e-06
70,SA04,0,0,5.725412961510301e-07
71,SA04,0,0,1.5847617760300636e-06
72,SA04,0,0,1.1177718306498718e-06
73,SA04,0,0,4.309084999931656e-07
74,SA04,0,0,1.0059534361062106e-07
75,SA04,0,0,1.0167014607986857e-07
76,SA04,0,0,2.019916962581192e-07
77,SA04,0,0,3.2705149806133704e-06
78,SA04,0,0,9.402784598933067e-06
79,SA04,0,0,2.6886918931268156e-05
80,SA04,0,0,6.925642537680687e-06
81,SA04,0,0,7.669704245927278e-06
82,SA04,0,0,8.387522939301562e-06
83,SA04,0,0,2.305569068994373e-06
84,SA04,0,0,7.109258876880631e-05
85,SA04,0,0,3.0175467600201955e-06
86,SA04,0,0,5.407421849668026e-05
87,SA04,0,0,2.3066531866788864e-06
88,SA04,0,0,1.9284532754682004e-05
89,SA04,0,0,2.06725530915719e-06
90,SA04,0,0,6.7913074417447206e-06
91,SA04,0,0,6.504744305857457e-06
92,SA04,0,0,5.09986057295464e-05
93,SA04,0,0,8.352587315130222e-07
94,SA04,0,0,2.4979067347885575e-06
95,SA04,0,0,2.309424644408864e-06
96,SA04,0,0,2.977565600303933e-06
97,SA04,0,0,6.435164323193021e-06
98,SA04,0,0,7.544912818957528e-07
99,SA04,0,0,2.5663923679530853e-06
100,SA04,0,0,1.565663842484355e-05
101,SA04,0,0,9.223471693076135e-07
102,SA04,0,0,2.4383482013945468e-05
103,SA04,0,0,6.795381523261312e-06
104,SA04,0,0,0.0004115230985917151
105,SA04,0,0,1.557140762997733e-06
106,SA04,0,0,2.0719862732221372e-06
107,SA04,0,0,5.983843038848136e-06
108,SA04,0,0,9.481655979470816e-06
